33491|63206|-1
1764|31019|0
2914|393225|-1
3356|32848|-1
31025|197426|0
34288|59414|0
9583|132711|-1
33915|200482|-1
9121|31085|-1
1299|43666|-1
262612|262755|0
3252|44608|0
9329|34781|0
12741|200839|-1
10026|57043|0
22548|28340|0
16657|25716|-1
8399|42541|0
174|50767|-1
53096|262612|0
9189|43561|0
10026|49206|0
16276|18106|0
49605|50352|0
25182|50300|0
60890|204055|-1
52888|262353|0
10084|24315|-1
1299|50533|-1
1880|9201|-1
3356|41135|-1
1267|198898|-1
21336|34019|0
38880|51531|0
28676|34019|0
29608|61198|0
30132|49784|0
174|200043|-1
15839|30844|0
3252|199660|0
9498|132251|-1
28649|262350|-1
35320|3261|-1
8455|54113|0
34714|52023|-1
7029|40609|-1
9050|48314|-1
29467|199125|0
3356|36459|-1
53070|265065|0
8323|15541|-1
3356|46485|-1
14537|45629|0
49505|200487|-1
28929|29075|0
10297|22652|0
36236|204207|0
6461|17309|-1
51405|63949|0
701|11347|-1
53075|263152|0
263151|263651|0
9189|20459|0
3257|5715|-1
553|44444|0
9002|42031|-1
28218|52863|0
5578|29076|0
1126|58511|0
15547|62244|0
174|6315|-1
701|33745|-1
7029|11393|-1
53072|263152|0
24482|202611|0
9329|20485|0
600|26247|-1
263945|264397|0
4648|133366|-1
10010|24268|-1
13791|46539|-1
30132|50923|0
39792|60252|-1
24399|58524|-1
46353|394197|-1
6939|22300|-1
10032|36236|0
29140|33843|0
43561|198765|-1
37100|50812|0
15935|25238|-1
20849|25220|0
209|16939|-1
28329|262748|0
45582|135864|-1
3303|43828|-1
24482|197696|0
9583|43100|0
23838|23916|-1
41966|41312|-1
8468|31472|0
23520|263817|-1
5089|203749|-1
12637|28876|0
52863|262489|0
1239|3648|-1
8708|14537|0
9253|9902|0
25933|262454|0
48461|64396|0
34781|61438|0
11922|18106|0
3356|21013|-1
196914|52022|-1
2828|13649|-1
18368|20485|0
3356|20187|-1
21069|31424|0
30844|61317|0
174|32762|-1
3269|202975|-1
37122|41695|0
16397|262318|0
5645|5664|0
3356|26435|-1
1140|12552|0
8359|38861|0
196753|34281|-1
4323|263556|0
53246|264268|0
29467|39915|0
25394|43531|0
12586|31400|0
8922|15605|0
33353|11795|-1
15805|30781|0
14537|29449|0
15835|39821|0
12510|13237|0
24482|31638|0
19092|4043|-1
31078|34177|0
6453|33680|-1
24482|30919|0
3257|51863|-1
5769|18650|0
12779|51263|0
8821|42708|0
3356|2551|-1
34288|49375|0
6128|22012|-1
1680|12859|0
3255|34019|0
1299|33409|-1
28663|36351|0
553|25074|0
6830|21040|-1
