680|25091|0
8966|47147|0
2828|20940|-1
2914|13194|-1
4826|5483|0
3257|8708|-1
20940|31133|0
4766|6461|0
4637|12389|0
8966|13101|0
12741|39386|0
6830|64271|0
9498|52320|0
9002|9050|0
9002|10103|0
703|2906|0
35320|47147|0
12329|33891|0
25091|205540|0
3223|37468|0
12337|24482|0
20965|50629|0
8551|23738|0
9009|205591|0
3327|9121|0
209|58717|-1
20473|20940|0
1267|4826|0
1299|9119|-1
1764|56630|0
1299|60068|-1
7473|20485|0
42|41327|0
25091|34549|0
3327|16735|0
20940|38195|0
5603|9498|0
12874|28716|0
62|47147|0
6939|29075|0
6939|15169|0
6762|42|-1
6453|1680|-1
9505|47147|0
29467|49505|0
9304|24429|0
2497|9498|0
16265|28716|0
3741|7713|0
8220|15703|0
8732|29049|0
3223|29802|0
3223|63956|0
3216|29075|0
8447|17557|0
9009|50673|0
1680|6724|0
6453|13335|-1
20811|32934|0
7018|3327|-1
2914|8953|-1
43531|50673|0
25091|263444|0
3303|262589|0
13030|267613|0
174|3216|0
1273|8881|0
9002|20473|0
8220|58717|0
6724|9119|0
15412|16509|0
20115|50673|0
8220|12883|0
6774|34927|0
8447|35320|0
3223|8283|0
8447|8551|0
4809|39386|0
37662|49697|0
4826|29119|0
6461|34779|0
12552|33891|0
3214|28917|0
28598|49697|0
1299|50877|-1
3356|3223|-1
1299|41497|-1
4230|34019|0
3356|17819|-1
6461|199524|0
36408|57695|0
6724|9381|0
23738|60068|0
4134|13194|0
3491|52091|0
16735|43350|0
36351|58879|0
3741|8400|0
20485|57724|0
6724|8262|0
9002|9119|0
7713|8447|0
4657|6830|0
8220|8400|0
20473|210283|0
6939|28260|0
4788|4826|0
3327|8966|0
49505|262589|0
34224|34927|0
22822|35297|0
13101|22652|0
29208|29467|0
12741|58453|0
24429|58879|0
8220|31287|0
20473|50607|0
1764|49697|0
29467|41313|0
16735|54994|0
1267|13335|0
3327|29226|0
577|3327|0
36351|38478|0
17819|45352|0
20473|36351|0
3326|9002|0
1299|3326|-1
13101|45352|0
3320|54994|-1
31133|34224|0
8220|15412|0
6079|34019|0
1273|13101|0
15695|20562|0
6461|64271|-1
49981|205540|0
5483|47147|0
28716|54574|0
12329|20940|0
6830|12389|0
20562|56630|0
8732|131477|0
6762|2906|-1
3741|15695|0
12714|13030|0
7029|8447|0
4826|6830|0
3257|8732|-1
28917|31133|0
9498|12578|0
13101|49981|0
17676|22822|0
286|7029|0
174|263009|-1
4637|39386|0
6327|7713|0
3741|16265|0
8447|28917|0
286|9318|0
36351|131477|0
286|29467|0
50673|206499|0
1103|29049|0
6939|16735|0
12329|16265|0
3327|17451|0
4637|20940|0
1103|15133|0
8400|13030|0
702|50673|0
8220|31242|0
174|31042|-1
2914|12859|-1
3491|47147|0
35548|44444|0
12956|50629|0
1267|32787|0
3549|45899|-1
174|1680|-1
8928|34224|0
28716|29535|0
4651|9505|0
8928|262589|0
577|4788|0
1273|49605|0
2906|38478|0
12337|12741|0
25091|57344|0
32934|49289|0
6830|15772|0
10099|20485|0
9002|52965|0
8447|10310|0
39386|50629|0
6939|56534|0
15576|58601|0
4657|199524|0
55818|131477|0
15169|29075|0
12337|35805|0
16735|22822|0
3327|13335|0
10099|35297|0
6774|9498|0
4775|6461|0
3216|28716|-1
29049|49289|0
3257|5588|-1
4657|4826|0
6724|12714|0
6724|34549|0
3491|9498|0
6461|12637|-1
9299|35297|0
9049|47147|0
12859|29467|0
209|13335|-1
24482|35753|0
6762|22822|-1
29467|48200|0
13030|58552|0
1273|56911|0
3326|49697|0
60068|64050|0
6774|25091|0
8473|49697|0
32787|57695|0
3257|7552|-1
20764|58552|0
3356|6730|-1
10099|47147|0
8075|31027|0
22356|131477|0
1299|31025|-1
9002|38193|0
577|29119|0
17451|28716|0
852|8220|0
8953|9498|0
4837|6724|0
15695|35280|0
8262|13101|0
13101|15695|0
9498|47605|0
3303|37662|0
3257|3327|-1
1103|36236|0
8262|41095|0
15589|20940|0
1267|29802|0
553|3214|0
2914|3223|-1
34019|39912|0
3257|54994|-1
9121|25091|0
10310|20764|0
13101|31242|0
3214|9498|0
577|33438|0
286|31133|0
6453|15695|-1
8928|38082|0
17557|37100|0
13030|29119|0
3786|28716|0
8447|263009|0
3741|37100|0
2906|20912|0
29075|31133|0
209|20940|-1
3223|133372|0
8732|49505|0
16265|20764|0
9002|29049|0
13249|34019|0
50673|60501|0
20562|22356|0
29075|34779|0
8732|20473|0
8308|28716|0
50673|203201|0
174|49697|-1
2686|57695|0
4766|54994|0
7922|31133|0
9009|9583|0
6461|4826|-1
4826|29208|0
209|25291|-1
174|15169|-1
43531|48200|0
9381|33891|0
577|9145|0
3214|6774|0
35297|39737|0
12301|49697|0
15412|56630|0
577|8365|0
8262|20562|0
35297|37282|0
12337|20764|0
6939|138211|0
6461|12389|0
1257|44444|0
4809|9145|0
12329|28716|0
4826|54994|0
7473|8075|0
8075|33891|0
3257|56534|-1
1299|10099|-1
9381|57695|0
1267|8400|0
1103|199524|0
1299|12389|-1
12741|7342|-1
3223|8308|0
4844|31133|0
6724|12637|0
8447|8966|0
47147|50300|0
5588|47147|0
9381|23738|0
17557|28716|0
3216|45899|-1
1267|8262|0
20811|21859|0
64050|267613|0
20811|29467|0
42|57695|0
9498|56911|0
8308|20562|0
6663|64050|0
1257|20940|0
7342|20485|0
13194|33891|0
3214|4775|0
9583|56911|0
8551|15703|0
3491|6939|0
50673|56630|0
34224|50629|0
4809|24429|0
3257|31133|-1
7713|131477|0
3320|6939|0
1273|17451|0
1267|29535|0
1267|17408|0
9299|35280|0
3356|4230|-1
4826|7342|0
8220|35297|0
9002|50300|0
8447|199524|0
13030|15169|0
3356|28598|-1
12389|40676|0
20473|49697|0
35297|38193|0
36351|59414|0
6830|13030|0
3491|20811|0
1103|9498|0
3257|34019|-1
4766|64050|0
3216|199524|-1
16735|31042|0
3356|9498|-1
49697|206313|0
21859|49697|0
3257|6079|-1
36408|131477|0
28186|50673|0
4826|9583|0
9002|37662|0
35297|58453|0
10310|35280|0
28907|57695|0
3327|206479|0
174|4761|-1
12741|56630|0
174|24482|-1
33891|37468|0
13030|22356|0
37100|47147|0
3356|42|-1
3741|22356|0
29467|55818|0
12741|21859|-1
2914|52091|-1
3741|35320|0
15772|35297|0
4826|5400|0
1680|29467|0
20940|35280|0
8551|48200|0
2914|7342|-1
13237|31133|0
3303|6762|0
15695|20485|0
12741|58552|0
1299|9121|-1
2854|47147|0
18403|56630|0
12637|62240|0
39120|50673|0
9002|31242|0
3214|35320|0
3327|23947|0
174|12989|-1
24482|29467|0
20473|48200|0
8928|9381|0
8220|16735|0
2603|50673|0
174|12329|0
4788|25091|0
174|57344|-1
37100|49697|0
18403|25091|0
2914|48200|-1
7713|9002|0
1267|50607|0
8220|12578|0
6830|8075|0
174|12637|-1
20940|37468|0
20485|38195|0
15169|28716|0
12389|12552|0
19551|41095|0
8075|17676|0
18403|49697|0
56630|199524|0
13237|20811|0
20485|47147|0
15133|38478|0
4761|131477|0
29467|58552|0
15169|17676|0
35297|50877|0
16509|62240|0
22822|37662|0
16509|25091|0
1680|12389|0
6898|199524|0
6724|19551|0
7575|50673|0
10310|17819|0
6461|9002|0
18403|31133|0
20473|35320|0
6461|16735|-1
286|3223|0
1299|199599|-1
20912|199524|0
3327|48858|0
3356|35297|-1
577|6661|0
41095|262589|0
703|32934|0
8220|12989|0
15589|56534|0
8220|58453|0
8928|8966|0
3223|30781|0
6461|9299|0
9498|64050|0
12956|20473|0
174|34549|-1
12337|20485|0
34224|57695|0
9002|9121|0
33438|60068|0
8220|8308|0
3223|7922|0
5394|62240|0
6724|17451|0
286|2906|0
33891|206313|0
13030|64050|0
2914|31500|-1
6730|9498|0
9002|17819|0
4837|28716|0
6461|47147|0
31133|133372|0
4826|8220|0
3214|12337|0
174|35908|-1
3327|7575|0
8220|199422|0
20811|25091|0
1299|32787|-1
7738|20562|0
8075|41327|0
47147|58453|0
49102|54994|0
8767|49544|0
20115|47147|0
4826|4844|0
1273|41095|0
10310|28716|0
3356|577|-1
4766|33438|0
3255|13101|0
9119|57695|0
6830|15589|0
20473|28186|0
7713|20811|0
31027|36408|0
4826|13101|0
1257|4826|0
36351|57695|0
6461|36236|0
9009|41095|0
9002|31287|0
3327|6830|0
2914|9381|-1
12859|57695|0
3549|13335|-1
3257|31025|-1
6939|16265|0
4826|262589|0
3257|703|-1
4637|57695|0
15412|37100|0
4844|9498|0
8968|47950|0
4826|39912|0
7342|12337|0
10099|64050|0
13768|28716|0
15412|49697|0
42|48200|0
32934|49697|0
12389|31133|0
17819|47147|0
13030|52320|0
1267|47605|0
8928|35805|0
35297|56630|0
15576|32934|0
4826|6730|0
12337|45474|0
2906|9002|0
3292|28716|0
1257|20485|0
3356|23947|-1
8732|64050|0
10310|20562|0
3216|57695|0
17557|25091|0
174|12552|0
6461|36351|0
3223|263444|0
3356|10103|-1
7552|20811|0
3356|49289|-1
31500|56630|0
1267|22773|0
4761|13030|0
20811|20940|0
20485|35297|0
1239|33438|-1
21859|45629|0
38193|50629|0
8455|45899|0
12389|32934|0
9002|58717|0
6663|20485|0
15589|33891|0
4809|38082|0
12337|45899|0
9050|35297|0
4761|6724|0
6898|44444|0
3327|39737|0
33891|199524|0
4657|15576|0
9381|64050|0
12741|52091|0
20473|47147|0
13030|38195|0
1299|36351|-1
209|8447|-1
29226|50673|0
7342|25091|0
3223|49505|0
2906|29075|0
1299|31500|-1
8400|35297|0
15589|20473|0
2914|13335|-1
62|50673|0
31133|58717|0
9498|23947|0
29119|64050|0
3292|16509|0
20485|32097|0
9002|12874|0
3356|5603|-1
286|35753|0
2119|57695|0
2687|3303|0
64050|199524|0
3327|13030|0
3267|54994|0
56630|267613|0
3356|24724|-1
6774|23738|0
35297|45474|0
24429|63956|0
6724|196753|0
13335|58453|0
20562|199524|0
4826|20485|0
3257|37282|-1
9002|9318|0
4809|6461|0
6939|8708|0
3327|9009|0
174|3223|-1
12741|58601|0
4800|20473|0
4134|16265|0
2914|8308|-1
6939|34779|0
16509|16735|0
4637|49697|0
701|15133|-1
8551|41327|0
3303|64050|0
6453|9009|-1
8220|9498|0
12741|20804|-1
5563|20473|0
29467|64271|0
6724|50300|0
12329|31133|0
1267|10099|0
13335|20811|0
174|15412|-1
2906|15576|0
49697|60501|0
8764|20485|0
209|9583|-1
3267|52091|0
33438|49102|0
6774|20764|0
4651|34927|0
8447|56534|0
23738|36408|0
1299|36408|-1
4761|47147|0
3216|22822|-1
8220|206479|0
209|34019|-1
703|9498|0
3214|13768|0
2914|20473|-1
3257|13237|-1
9050|20811|0
3292|33438|0
12329|20473|0
6762|54994|-1
8455|9009|0
2686|6939|0
33891|35280|0
8262|23738|0
2906|28716|0
20473|62081|0
553|33891|0
13030|56534|0
9002|29119|0
12552|13030|0
3491|20485|0
174|702|-1
9498|12329|0
35297|205540|0
3214|9050|0
1267|33438|0
33891|37282|0
3327|50607|0
8400|31133|0
7552|8928|0
3216|9381|-1
17451|48200|0
13030|35805|0
20804|20811|0
2497|36236|0
13101|16509|0
8928|16509|0
8365|8447|0
4809|34019|0
8447|39386|0
9002|19551|0
3327|52320|0
35297|35908|0
3223|57344|0
3223|45474|0
8447|20965|0
1257|37100|0
41095|267613|0
9498|13536|0
20562|38195|0
174|3255|-1
20473|22356|0
8447|20940|0
8866|28716|0
3267|6830|0
8928|23947|0
13030|42473|0
8075|56630|0
3257|206313|-1
15695|58879|0
174|17676|-1
12578|35297|0
22652|28716|0
13030|136620|0
174|133372|0
4651|29467|0
3327|15133|0
8928|15695|0
286|1267|0
1299|3255|-1
3223|267613|0
286|13335|0
42|12389|0
8447|16735|0
35297|43727|0
8400|49697|0
174|29075|-1
3223|38082|0
4826|45899|0
15576|16265|0
20485|41313|0
286|10103|0
286|37282|0
680|50673|0
4134|29208|0
54994|262287|0
22822|59414|0
28186|35297|0
8708|49697|0
6830|24429|0
16509|47147|0
3327|34549|0
6461|58715|0
7713|56630|0
4134|8953|0
1257|56630|0
3356|7713|-1
8928|29119|0
6898|9498|0
33438|35548|0
20562|50673|0
6461|15589|0
3356|16735|-1
7552|58453|0
9505|36408|0
8767|18403|0
4134|6661|0
6453|32934|-1
10310|52320|0
3303|10103|0
2854|6830|0
8732|12329|0
9299|23738|0
8220|41327|0
20940|131477|0
1273|17557|-1
3356|8551|-1
3741|30781|0
42|6939|0
174|4809|-1
174|4657|-1
8447|48858|0
1299|13335|-1
3214|15695|0
3327|7029|0
7018|12874|-1
8732|9002|0
4809|33438|0
20562|44444|0
3257|6898|-1
137|31133|0
28716|36408|0
2914|32787|-1
12874|13101|0
4775|23738|0
2914|8732|-1
6830|25091|0
2914|29535|-1
5603|33891|0
3356|50629|-1
17676|25091|0
2854|33891|0
6762|12741|0
6663|199524|0
2854|34019|0
3327|4800|0
2914|8641|-1
1103|57695|0
12337|37100|0
2906|3214|0
6898|34019|0
3257|36236|-1
12859|131477|0
31133|57695|0
6461|63956|-1
29467|34224|0
12741|29075|0
1267|7342|0
1680|3214|0
9002|52468|0
12989|20764|0
47147|58715|0
12329|54994|0
1267|16509|0
5400|20473|0
10099|13101|0
4826|20562|0
33891|35908|0
4826|34224|0
4637|52091|0
2497|33891|0
13101|56647|0
31133|206499|0
8359|25091|0
1299|64271|-1
12637|50673|0
9498|23106|0
8551|13030|0
8262|47147|0
28917|50673|0
31133|52468|0
3741|52320|0
20940|62240|0
13101|29049|0
2914|54574|-1
286|20811|0
1273|30781|0
3223|15772|0
3267|20485|0
13101|28716|0
3223|25291|0
1267|9505|0
5603|206313|0
23947|57695|0
3491|15589|0
12578|20811|0
3214|29049|0
6898|15695|0
174|6128|-1
8365|50673|0
8220|31463|0
8220|56647|0
3356|50300|-1
174|62240|-1
4826|8447|0
13101|133372|0
31133|44444|0
680|3223|0
2828|6939|0
20485|262589|0
2516|20940|0
3320|15133|-1
8220|16509|0
9318|35280|0
15695|56647|0
15133|20811|0
23106|33891|0
8968|50673|0
4826|8968|0
6762|64050|-1
174|12883|-1
20473|61832|0
174|42473|-1
6724|133372|0
29467|33438|0
174|8220|-1
4826|24482|0
10310|31027|0
29075|50629|0
9002|55818|0
577|20940|0
174|44444|-1
15703|20473|0
8767|58453|0
1267|48200|0
15772|25091|0
4134|8220|0
24429|38082|0
3223|205540|0
9009|54994|0
3741|9583|0
3741|4788|0
30844|37100|0
1267|15589|0
9119|33891|0
29076|33891|0
3257|21859|-1
62|25091|0
33891|60068|0
8866|9498|0
4826|18403|0
20764|20811|0
3491|8220|0
4134|49605|0
8220|20485|0
12337|263009|0
2914|8262|-1
49697|50607|0
9583|48200|0
3257|8968|-1
20811|29075|0
2686|50673|0
13030|57344|0
20473|34779|0
4766|15133|0
3257|24724|-1
20764|33891|0
12859|15133|0
20764|34224|0
8218|13101|0
12883|49697|0
8928|15772|0
16509|20811|0
6724|35805|0
703|8220|0
8717|25091|0
174|31027|-1
8220|9505|0
24429|35297|0
2497|2906|0
22822|28716|0
8447|50607|0
3356|9002|-1
31027|54994|0
33891|57724|0
29802|39120|0
13030|44444|0
6939|9299|0
15695|48200|0
4809|8560|0
1680|35280|0
42|3327|0
6830|37271|0
1299|2906|-1
15703|15830|0
20473|23947|0
3741|10310|0
4775|6939|0
6730|7713|0
9583|35280|0
1764|4809|0
703|13101|0
12552|25091|0
6461|23106|-1
12714|29467|0
12989|13101|0
15589|43350|0
5511|50673|0
16265|17676|0
13335|34779|0
20764|36408|0
6939|6233|-1
39737|56630|0
8767|52091|0
45352|60068|0
20485|35753|0
8953|131477|0
3257|10103|-1
3257|19551|-1
9002|35280|0
3491|12389|0
3214|6663|0
6939|35805|0
38082|196844|0
3214|49544|0
4761|33891|0
6663|12389|0
6939|8966|0
64271|199524|0
2914|17676|-1
3356|6079|-1
9318|13101|0
9583|20764|0
22356|50673|0
3257|5563|-1
7922|20473|0
4826|8218|0
3223|199524|0
1680|20473|0
286|29076|0
9498|20764|0
7552|56630|0
1267|262589|0
34019|52965|0
31133|31463|0
577|199524|0
209|15695|-1
1103|24429|0
28716|37100|0
2516|8075|0
3257|13335|-1
1273|22822|-1
34019|39386|0
131477|205540|0
9498|25291|0
31287|47147|0
42|20764|0
12883|28716|0
5483|8220|0
1273|7342|-1
3356|45474|-1
4761|31133|0
4826|6939|0
12337|56630|0
15576|47950|0
35297|43531|0
3214|267613|0
12337|199524|0
3223|15557|0
9498|10099|0
9009|15703|0
2914|35753|-1
9002|20115|0
45899|47147|0
6830|31242|0
9498|262589|0
13249|56630|0
8455|47147|0
20473|29075|0
2686|4809|0
8283|35297|0
3257|15133|-1
286|1273|0
2906|13030|0
47147|54994|0
1103|2686|0
8447|43350|0
6939|7473|0
3356|43350|-1
3209|25091|0
8359|47147|0
8400|8447|0
1267|58601|0
8551|25091|0
1267|9304|0
18403|34019|0
54994|56647|0
4809|35297|0
1680|3741|0
3333|13030|0
4826|13335|0
286|48200|0
3214|47147|0
5400|50629|0
4134|34019|0
6830|35753|0
6724|35320|0
8218|9498|0
62|9498|0
8447|29802|0
3223|45629|0
35805|131477|0
6461|6939|0
174|201333|0
32097|42473|0
9304|25091|0
9312|15695|0
4826|12714|0
15133|48200|0
3327|199599|0
50673|58715|0
13237|28716|0
42|20485|0
8447|12714|0
13101|49544|0
21859|47147|0
33891|52965|0
32934|49102|0
4826|37282|0
3741|40676|0
3741|58601|0
8928|9145|0
3303|52320|0
29802|206313|0
3303|3741|0
7545|8447|0
31025|58601|0
20764|35297|0
12714|20473|0
6461|12859|-1
37100|49289|0
13101|45899|0
37468|57695|0
8767|21859|0
52320|56630|0
3223|35320|0
8928|28598|0
1273|9304|0
286|3267|0
4134|25091|0
4761|57695|0
20473|39737|0
174|18403|-1
174|37271|-1
209|24429|-1
50629|263009|0
12301|20764|0
2906|6724|0
6898|47950|0
6453|19551|-1
1299|29226|-1
8928|13194|0
1267|3223|0
3327|4844|0
10310|60068|0
2516|29119|0
3356|28716|-1
4800|4826|0
52091|57695|0
57695|263009|0
1299|17408|-1
13237|49697|0
50673|61832|0
12741|33891|0
7342|8220|0
8717|31133|0
1820|20485|0
20562|29802|0
8220|47605|0
8283|12337|0
8866|9002|0
39386|60068|0
8551|15589|0
6461|17557|0
13335|35297|0
1267|8966|0
174|28329|-1
10310|33891|0
3223|13536|0
15169|16735|0
3223|64050|0
12874|48200|0
8220|29802|0
37282|57695|0
13101|20485|0
25091|31242|0
1299|2854|-1
4826|28260|0
13030|32934|0
1239|20940|-1
7922|9498|0
9002|199599|0
6724|20485|0
209|8968|-1
8262|33891|0
10310|57695|0
3549|28598|-1
31025|42473|0
9002|61832|0
8767|56534|0
8447|29535|0
12552|50673|0
1273|36408|-1
8220|9312|0
9002|38195|0
8968|47147|0
15133|56647|0
4826|9312|0
286|3216|0
20562|201333|0
12337|13768|0
4134|58601|0
8218|28716|0
25091|60068|0
12329|64050|0
6461|10099|-1
3223|8447|0
12337|17557|0
8717|20485|0
6327|35297|0
8447|58453|0
13101|56630|0
3223|210283|0
28716|29208|0
174|8767|-1
34549|47950|0
2906|3292|0
4134|8928|0
9498|34549|0
2914|58552|-1
8641|25091|0
3303|48200|0
28716|206499|0
3216|9583|-1
2914|29208|-1
8767|15695|0
3223|6461|0
6724|199524|0
4826|12779|0
4134|13237|0
3257|8455|-1
3214|12874|0
20485|58453|0
7473|13335|0
8447|13768|0
1764|6461|0
3257|29226|-1
6830|36351|0
1267|52965|0
5588|6724|0
3326|4826|0
15703|45899|0
3356|28917|-1
6762|8767|0
8928|49544|0
12637|56647|0
36351|41095|0
20473|199599|0
23738|56534|0
4637|16509|0
6939|8732|0
28917|29467|0
6461|37282|0
703|8447|0
42|1267|0
43350|64050|0
4826|15412|0
3214|54994|0
7342|20764|0
3223|206499|0
33891|60772|0
4637|29467|0
3257|206499|-1
7342|49697|0
2516|7713|0
9498|11404|0
9145|20473|0
12329|12337|0
20811|58601|0
8400|50673|0
6830|20764|0
8881|8928|0
1267|3255|0
174|8262|-1
12337|12552|0
6939|17557|0
1267|8283|0
9498|12637|0
1267|15557|0
3320|8220|0
3327|8262|0
12329|52320|0
6663|9498|0
13194|131477|0
3786|20940|0
7342|35297|0
4826|6898|0
49544|56630|0
9498|52468|0
22822|49102|0
6461|42473|0
1273|8767|0
12637|33891|0
12389|13335|-1
57695|205591|0
41327|44444|0
34019|45899|0
50629|58552|0
3223|28186|0
3267|57695|0
6939|45474|0
7552|50629|0
41095|50629|0
9002|16735|0
6730|8075|0
4657|56630|0
3741|6762|0
15830|20473|0
3292|20485|0
3549|4837|-1
8447|10026|0
33891|43727|0
12741|24429|-1
25091|50607|0
1267|9119|0
3267|9002|0
9009|16735|0
1103|45352|0
6730|33438|0
12741|262589|0
3257|29119|-1
8732|56630|0
6327|36408|0
2914|12329|-1
131477|267613|0
28716|37271|0
2914|63956|-1
6663|131477|0
20940|58453|0
174|8365|0
13335|43100|0
20804|25091|0
1257|1267|0
8473|12741|0
42|20473|0
3549|28716|-1
3327|13249|0
3223|8551|0
1267|9009|0
12859|36408|0
9002|28917|0
8966|33891|0
13768|15589|0
7342|48200|0
209|30781|-1
7018|6079|-1
20473|32934|0
20473|45899|0
6762|10099|-1
6663|32934|0
6724|52468|0
12337|12874|0
12337|55818|0
15695|59414|0
16509|64098|0
47147|203201|0
4637|206313|0
1299|15557|-1
8220|57724|0
35297|35805|0
22822|56630|0
42|6730|0
4637|44444|0
5392|25091|0
8953|33891|0
6453|54994|-1
9505|33891|0
2906|8767|0
3267|56630|0
12578|49697|0
8447|9498|0
9498|133372|0
6461|29838|-1
1299|4837|-1
1267|4800|0
17408|35297|0
2914|38082|-1
8767|9498|0
15133|196844|0
8928|35297|0
3257|13536|-1
8220|20811|0
8708|9498|0
33438|59414|0
49697|206499|0
3257|43350|-1
12552|56630|0
9498|29119|0
5563|6830|0
36236|57695|0
6233|64050|0
8262|35280|0
8220|22773|0
58601|64050|0
7018|9583|-1
5588|20473|0
39120|40676|0
49697|62081|0
2497|6939|0
3786|44444|0
36408|58879|0
1267|9050|0
9498|61832|0
2603|9002|0
3356|12741|-1
