33491|63206|-1
4181|14746|0
2914|393225|-1
3356|32848|-1
10429|20940|-1
3301|198217|-1
9505|15169|0
18106|23673|0
9121|31085|-1
1299|43666|-1
262612|262755|0
3252|44608|0
10026|133734|0
10026|57043|0
22548|28340|0
16657|25716|-1
8399|42541|0
28275|53067|0
43350|58299|0
16276|18106|0
20562|42624|0
49605|50352|0
60890|204055|-1
8972|41095|0
50673|42910|-1
4809|266492|-1
1299|50533|-1
10084|24315|-1
31490|49463|0
3356|41135|-1
38880|51531|0
1267|198898|-1
21336|34019|0
28788|45352|0
28676|34019|0
29608|61198|0
52720|265277|0
30132|49784|0
263508|266650|0
15839|30844|0
15623|34788|0
9498|132251|-1
28649|262350|-1
53070|265065|0
9050|48314|-1
34714|52023|-1
7029|40609|-1
8455|54113|0
41695|43531|0
3356|36459|-1
35320|3261|-1
3356|46485|-1
14537|45629|0
49505|200487|-1
28158|266913|-1
36236|204207|0
6461|17309|-1
51405|63949|0
701|11347|-1
53075|263152|0
263151|263651|0
41039|61965|-1
553|44444|0
9002|42031|-1
28218|52863|0
1126|58511|0
262757|264295|0
15547|62244|0
49605|203969|0
263152|266632|0
1103|25520|0
8220|44923|0
23709|24516|0
701|33745|-1
7029|11393|-1
53072|263152|0
38880|132533|0
24482|202611|0
600|26247|-1
263945|264397|0
37497|59410|0
4648|133366|-1
13791|46539|-1
10010|24268|-1
30132|50923|0
24399|58524|-1
46353|394197|-1
29606|37497|0
6939|22300|-1
10032|36236|0
29140|33843|0
43561|198765|-1
37100|50812|0
15935|25238|-1
61832|28197|-1
20849|25220|0
4844|38740|0
24482|197696|0
3303|43828|-1
9583|43100|0
262360|263651|0
23838|23916|-1
41966|41312|-1
8468|31472|0
23520|263817|-1
5089|203749|-1
52863|262489|0
12637|28876|0
39216|204798|-1
1239|3648|-1
15702|38880|0
8708|14537|0
25933|262454|0
9253|9902|0
28220|266039|0
8426|15377|0
6779|37497|0
11922|18106|0
2914|25596|-1
2828|13649|-1
3356|20187|-1
8608|30781|0
30844|61317|0
174|32762|-1
3269|202975|-1
9498|132384|-1
5645|40470|0
37122|41695|0
48345|49605|0
5645|5664|0
3356|26435|-1
1140|12552|0
53246|264268|0
4323|263556|0
44901|50300|0
12586|31400|0
8922|15605|0
33353|11795|-1
15547|44219|0
8487|18106|0
1273|50911|-1
61642|262317|0
14537|29449|0
15835|39821|0
12510|13237|0
19092|4043|-1
13122|30781|0
6453|33680|-1
58511|394749|0
28260|263585|-1
23393|63956|0
3257|51863|-1
24482|30919|0
8283|31319|0
28154|263508|0
3356|2551|-1
34288|49375|0
3257|49964|-1
6128|22012|-1
1680|12859|0
3255|34019|0
263444|28241|-1
1299|33409|-1
8529|41695|0
56242|131708|-1
553|25074|0
6830|21040|-1
52720|266931|0
13951|23459|-1
4589|9137|0
2707|395723|-1
264911|266065|0
26554|18590|-1
8452|45352|0
8447|203923|0
52940|264582|0
13237|50673|0
13249|29107|-1
8767|31477|0
1221|132405|-1
3333|44608|0
174|22446|-1
14840|53131|0
8426|9063|0
262191|264718|-1
8395|20562|0
2613|50796|0
31631|38880|0
28571|262790|0
41435|197901|-1
36236|41090|0
34820|12917|-1
8399|12779|0
10352|21553|-1
45352|198726|0
22548|53079|0
262354|262822|0
8167|52856|-1
7303|52371|-1
20804|197135|-1
3356|16988|-1
52873|265886|0
22548|53172|0
35548|58211|-1
26609|262354|0
19551|52940|0
12552|34863|0
1267|29050|-1
5408|8278|-1
9270|55616|-1
3356|13471|-1
21976|205|-1
17819|132146|-1
10429|3573|-1
2914|134625|-1
26554|13346|-1
24534|58820|-1
3356|19210|-1
11486|46372|-1
37100|203568|0
17378|20100|-1
6461|21521|-1
20552|201504|-1
11340|27897|-1
50241|51185|0
12637|34762|0
12859|23393|0
209|54786|-1
3329|41095|0
23889|39664|-1
14840|61904|0
16143|51185|0
174|23368|-1
22689|265278|-1
1299|49335|-1
7018|63467|-1
2152|257|-1
